,b_ab,b_double,b_game,b_hit_by_pitch,b_home_run,b_rbi,b_strikeout,b_total_hits,b_total_sacrifices,b_triple,b_walk,player_id,r_run,r_total_stolen_base,year
5900,-0.8772977046507787,-0.8338562563278082,-0.4223451361177087,-0.7306208560688089,-0.7969931577365865,-0.8707119678774561,-1.0870677274734193,-0.8888288773319638,0.2262966363961618,-0.6655355130910366,-0.6904814136402533,AugieOjeda,-0.8878711925357553,-0.5469924383658179,2010
5901,1.457831008110234,0.08479894132147202,1.0939171354588648,-0.7306208560688089,-0.12054629915711156,0.6660501972565936,0.7772308623503051,1.6833140097243655,3.2791663538160813,2.847441963201558,0.6792861975869539,ScottPodsednik,1.0169132708950341,3.67563327348432,2010
5902,-0.2985918932273973,-0.16574338531014987,-0.3819114755423334,0.19571898094951184,-0.7969931577365865,-0.5700411094816638,-0.4159202351368785,-0.3034446340708681,1.0588974684197758,-0.16368158790638027,-0.7332866514911035,JackWilson,-0.5202812083649012,-0.4263459894558139,2010
5903,1.610122011116387,1.8385952277428248,1.5589042320756807,2.048398654986153,2.1342765627744718,1.835325757684675,0.9760893785981692,1.7720085920366528,0.781363857745238,1.8437341128322453,2.5199114251735133,AubreyHuff,2.2533523085606344,0.2975327040042097,2010
5904,2.026384085999872,0.4188553768303012,1.6195547229387437,5.7537580030594375,-0.6842520146400074,0.5324187046362414,-0.1176324607650826,2.020353422511057,3.5566999644906194,0.8400262624629324,0.893312386841205,JuanPierre,2.119683223407596,7.65696608751445,2010
5905,1.929933117429308,2.089137554374448,1.4173864200618669,0.19571898094951184,0.4431594163257843,0.8330895630320337,0.4789430879785092,1.931658840198769,0.781363857745238,-0.6655355130910366,1.2357542896480067,MarcoScutaro,1.9860141382545584,0.0562398061842018,2010
5906,-0.6285557330740621,-0.4162857119417718,0.2852439239513589,-0.4218409103960353,-0.12054629915711156,-0.30277812424095946,-0.9130665257565383,-0.5163116316203574,-0.8838378063019907,-0.6655355130910366,-0.6904814136402533,RossGload,-0.5536984796531607,-0.4263459894558139,2010
5907,-1.1006578423931364,-0.9173703652050156,-1.190584687049839,-0.7306208560688089,-0.7969931577365865,-0.937527714187632,-1.0870677274734193,-1.0484791254940808,-0.6063041956274525,-0.6655355130910366,-1.032923316447055,KyleLohse,-1.0215402776887932,-0.5469924383658179,2010
5908,0.0009137460180369526,-0.16574338531014987,0.1639429422252331,-0.4218409103960353,-0.6842520146400074,-0.3695938705511355,-0.04306051717213362,-0.09057763652137883,0.781363857745238,-0.16368158790638027,0.1656233433767512,NickPunto,-0.286360309347085,0.17688625509420575,2010
5909,-0.3341264605954997,0.08479894132147202,0.5278458874036107,0.5044989266222855,0.1049359870360468,-0.1691466316206073,-0.5650641223227765,-0.3211835505333256,-0.8838378063019907,-0.16368158790638027,-0.5192604622368524,JasonMichaels,-0.31977758063534445,-0.5469924383658179,2010
